collection_no,source_database,collection.authorizer,class_name,class_extant,order_name,order_extant,family_name,family_extant,parent_rank,parent_name,parent_extant,genus_extant,species_extant,occurrence.genus_reso,occurrence.genus_name,occurrence.subgenus_reso,occurrence.subgenus_name,occurrence.species_reso,occurrence.species_name,taxon_no,original.genus_reso,original.genus_name,original.subgenus_reso,original.subgenus_name,original.species_reso,original.species_name,taxon_no,occurrence.authorizer,occurrence.enterer,occurrence.modifier,occurrence_no,abund_value,abund_unit,occurrence.reference_no,comments,occurrence.created,occurrence.modified,plant_organ,plant_organ2,original.authorizer,original.enterer,original.modifier,original.reference_no,comments,original.created,original.modified,plant_organ,attached,life_habit,depth_habitat,taxon_environment,grouping,first_author,second_author,other_authors,year_named,preservation,type_specimen,type_body_part,type_locality,form_taxon,common_name,collection.enterer,collection.modifier,collection_subset,collection.reference_no,pubyr,collection_name,collection_aka,country,state,county,plate,latdec,lngdec,latlng_basis,paleolatdec,paleolngdec,geogscale,spatial_resolution,geogcomments,period,epoch,subepoch,stage,10_my_bin,FR2_bin,max_interval,min_interval,direct_ma,direct_ma_error,direct_ma_method,max_ma,max_ma_error,max_ma_method,min_ma,min_ma_error,min_ma_method,interval_base,interval_top,interval_midpoint,interpolated_base,interpolated_top,interpolated_mid,ma_max,ma_min,ma_mid,zone,research_group,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created,collection.modified
46867,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,species,"Spirifer lirellus",,no,no,,Spirifer,,,,lirellus,110184,,Spirifer,,,,sol,110186,"N. Heim","N. Heim",,471680,,,12447,,"2005-01-24 13:22:39","2005-01-25 08:22:39",,,,,,,,,,,yes,epifaunal,,,,"K. S. W. Campbell","B. A. Engel",,1963,"not a trace","F.7896 U.N.E.",shell,,no,,"N. Heim","N. Heim",,12447,1975,"1-27, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,,,,,,,,bed,"Schellwienella cf. burlingtonensis zone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:19:06","2005-01-25 09:00:49"
46867,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,subfamily,Prospirinae,,no,,,Prospira,,,,sp.,29544,,,,,,,,"N. Heim","N. Heim",,471681,,,12447,,"2005-01-24 13:22:39","2005-01-25 08:22:39",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-27, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,,,,,,,,bed,"Schellwienella cf. burlingtonensis zone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:19:06","2005-01-25 09:00:49"
46867,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Elythidae,,subfamily,Elythinae,,no,,,Kitakamithyris,,,,rouchelensis,29372,,,,,,,,"N. Heim","N. Heim",,471682,,,12447,,"2005-01-24 13:22:39","2005-01-25 08:22:39",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-27, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,,,,,,,,bed,"Schellwienella cf. burlingtonensis zone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:19:06","2005-01-25 09:00:49"
46867,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productellidae,,tribe,Productinini,,no,,,Productina,,,,globosa,27821,,,,,,,,"N. Heim","N. Heim",,471684,,,12447,,"2005-01-24 13:22:39","2005-01-25 08:22:39",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-27, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,,,,,,,,bed,"Schellwienella cf. burlingtonensis zone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:19:06","2005-01-25 09:00:49"
46868,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,species,"Spirifer lirellus",,no,no,,Spirifer,,,,lirellus,110184,,Spirifer,,,,sol,110186,"N. Heim","N. Heim",,471685,,,12447,,"2005-01-24 13:25:28","2005-01-25 08:25:28",,,,,,,,,,,yes,epifaunal,,,,"K. S. W. Campbell","B. A. Engel",,1963,"not a trace","F.7896 U.N.E.",shell,,no,,"N. Heim","N. Heim",,12447,1975,"1-28, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-28,,,,,,,bed,"Schellwienella cf. burlingtonensis zone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:24:46","2005-01-25 09:00:05"
46868,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productellidae,,tribe,Productinini,,no,,,Productina,,,,globosa,27821,,,,,,,,"N. Heim","N. Heim",,471686,,,12447,,"2005-01-24 13:25:28","2005-01-25 08:25:28",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-28, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-28,,,,,,,bed,"Schellwienella cf. burlingtonensis zone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:24:46","2005-01-25 09:00:05"
46869,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,subfamily,Prospirinae,,no,,,Unispirifer,,,,striatoconvolutus,29727,,,,,,,,"N. Heim","N. Heim",,471687,,,12447,,"2005-01-24 13:29:11","2005-01-25 08:29:11",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-22, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-22,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:26:41","2005-01-25 08:59:01"
46869,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,subfamily,Prospirinae,,no,,,Prospira,,,,sp.,29544,,,,,,,,"N. Heim","N. Heim",,471688,,,12447,,"2005-01-24 13:29:11","2005-01-25 08:29:11",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-22, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-22,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:26:41","2005-01-25 08:59:01"
46869,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Elythidae,,subfamily,Elythinae,,no,,,Kitakamithyris,,,,rouchelensis,29372,,,,,,,,"N. Heim","N. Heim",,471689,,,12447,,"2005-01-24 13:29:11","2005-01-25 08:29:11",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-22, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-22,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:26:41","2005-01-25 08:59:01"
46869,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productellidae,,tribe,Productinini,,no,,,Productina,,,,globosa,27821,,,,,,,,"N. Heim","N. Heim",,471691,,,12447,,"2005-01-24 13:29:11","2005-01-25 08:29:11",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-22, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-22,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:26:41","2005-01-25 08:59:01"
46869,PaleoDB,"N. Heim",Rhynchonellata,yes,Orthida,,Schizophoriidae,,genus,Schizophoria,no,no,no,,Schizophoria,,,,verulamensis,268637,,,,,,,,"N. Heim","N. Heim",,471692,,,12447,,"2005-01-24 13:29:11","2005-01-25 08:29:11",,,,,,,,,,,yes,epifaunal,,,,Cvancara,,,1958,"body (3D)",,,67217,no,,"N. Heim","N. Heim",,12447,1975,"1-22, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-22,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:26:41","2005-01-25 08:59:01"
46869,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productidae,,tribe,Tolmatchoffiini,,no,,,Marginatia,,,,patersonensis,27620,,,,,,,,"N. Heim","N. Heim","N. Heim",471693,,,12447,,"2005-01-24 13:29:11","2005-01-25 08:29:38",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-22, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-22,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 13:26:41","2005-01-25 08:59:01"
46870,PaleoDB,"N. Heim",Strophomenata,,Strophomenida,,Rafinesquinidae,,genus,Leptagonia,,,no,,Leptagonia,,,,analoga,268639,,,,,,,,"N. Heim","N. Heim",,471694,,,12447,,"2005-01-24 13:37:51","2005-01-25 08:37:51",,,,,,,,,,,yes,epifaunal,,,,Phillips,,,1836,"body (3D)",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-23, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-23,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,,,,,,,,,,,"2005-01-24 13:32:41","2005-01-25 08:58:17"
46870,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Rugosochonetidae,,subfamily,Rugosochonetinae,,no,,,Rugosochonetes,,,,magnus,27902,,,,,,,,"N. Heim","N. Heim",,471695,,,12447,,"2005-01-24 13:37:51","2005-01-25 08:37:51",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-23, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-23,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,,,,,,,,,,,"2005-01-24 13:32:41","2005-01-25 08:58:17"
46870,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,subfamily,Prospirinae,,no,,,Prospira,,,,prima,29544,,,,,,,,"N. Heim","N. Heim",,471696,,,12447,,"2005-01-24 13:37:51","2005-01-25 08:37:51",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-23, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-23,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,,,,,,,,,,,"2005-01-24 13:32:41","2005-01-25 08:58:17"
46870,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productellidae,,tribe,Productinini,,no,,,Productina,,,,globosa,27821,,,,,,,,"N. Heim","N. Heim",,471697,,,12447,,"2005-01-24 13:37:51","2005-01-25 08:37:51",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-23, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-23,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,,,,,,,,,,,"2005-01-24 13:32:41","2005-01-25 08:58:17"
46870,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productidae,,tribe,Tolmatchoffiini,,no,,,Marginatia,,,,patersonensis,27620,,,,,,,,"N. Heim","N. Heim",,471698,,,12447,,"2005-01-24 13:37:51","2005-01-25 08:37:51",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-23, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-23,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,,,,,,,,,,,"2005-01-24 13:32:41","2005-01-25 08:58:17"
46870,PaleoDB,"N. Heim",Rhynchonellata,yes,Athyridida,,Athyrididae,,subfamily,Cleiothyrididinae,,no,,,Cleiothyridina,,,,segmentata,29176,,,,,,,,"N. Heim","N. Heim","N. Heim",471699,,,12447,,"2005-01-24 13:37:51","2005-01-25 08:38:22",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"1-23, Dangarfield Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-31.083333,150.566667,"estimated from map",-34.01,143.88,"small collection",,"see map (fig. 3) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Dangarfield,,,1-23,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,,,,,,,,,,,"2005-01-24 13:32:41","2005-01-25 08:58:17"
46871,PaleoDB,"N. Heim",Strophomenata,,Orthotetida,,Pulsiidae,,genus,Schellwienella,,,no,,Schellwienella,,,cf.,burlingtonensis,280232,,,,,,,,"N. Heim","N. Heim",,471700,,,12447,,"2005-01-24 14:07:49","2005-01-25 09:07:49",,,,,,,,,,,yes,"low-level epifaunal",,,,"S. Weller",,,1914,"body (3D)","W. M. 13354",,,no,,"N. Heim","N. Heim",,12447,1975,"31-1, Malumla, Waverly Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-32.5,151.000000,"estimated from map",-35.25,144.82,"small collection",,"Malumla, east of Rouchel Brook  see map (fig. 1) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Waverley,,,31-1,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 14:04:12","2005-01-25 09:04:13"
46871,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Rugosochonetidae,,subfamily,Rugosochonetinae,,no,,,Rugosochonetes,,,,kennedyensis,27902,,,,,,,,"N. Heim","N. Heim",,471701,,,12447,,"2005-01-24 14:07:49","2005-01-25 09:07:49",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"31-1, Malumla, Waverly Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-32.5,151.000000,"estimated from map",-35.25,144.82,"small collection",,"Malumla, east of Rouchel Brook  see map (fig. 1) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Waverley,,,31-1,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 14:04:12","2005-01-25 09:04:13"
46871,PaleoDB,"N. Heim",Strophomenata,,Productida,no,Productidae,,tribe,Retariini,,no,,,Antiquatonia,,,,sp.,27100,,,,,,,,"N. Heim","N. Heim",,471702,,,12447,,"2005-01-24 14:07:49","2005-01-25 09:07:49",,,,,,,,,,,yes,"low-level epifaunal",,,,Miloradovich,,,1945,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"31-1, Malumla, Waverly Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-32.5,151.000000,"estimated from map",-35.25,144.82,"small collection",,"Malumla, east of Rouchel Brook  see map (fig. 1) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Waverley,,,31-1,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 14:04:12","2005-01-25 09:04:13"
46871,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Spiriferidae,,subfamily,Prospirinae,,no,,,Prospira,,,cf.,tellebangensis,29544,,,,,,,,"N. Heim","N. Heim","N. Heim",471703,,,12447,"species name also marked with ?","2005-01-24 14:07:49","2005-01-25 09:52:37",,,,,,,,,,,yes,epifaunal,,,,,,,,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"31-1, Malumla, Waverly Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-32.5,151.000000,"estimated from map",-35.25,144.82,"small collection",,"Malumla, east of Rouchel Brook  see map (fig. 1) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Waverley,,,31-1,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 14:04:12","2005-01-25 09:04:13"
46871,PaleoDB,"N. Heim",Rhynchonellata,yes,Spiriferida,no,Brachythyrididae,,family,Brachythyrididae,,no,,,Brachythyris,,,,sp.,29134,,,,,,,,"N. Heim","N. Heim",,471704,,,12447,,"2005-01-24 14:07:49","2005-01-25 09:07:49",,,,,,,,,,,yes,epifaunal,,,,"F. M'Coy",,,1844,"not a trace",,,,no,,"N. Heim","N. Heim",,12447,1975,"31-1, Malumla, Waverly Formation, New South Wales, Australia",,Australia,"New South Wales",,801,-32.5,151.000000,"estimated from map",-35.25,144.82,"small collection",,"Malumla, east of Rouchel Brook  see map (fig. 1) in Roberts, 1975",Carboniferous,"Early/Lower Mississippian",,Tournaisian,"Carboniferous 1",Tournaisian,Tournaisian,,,,,,,,,,,360.700,345.300,353,,,0,360.700,345.300,353,,"marine invertebrate",,Waverley,,,31-1,,,,,,,bed,"Schellwienella cf. burlingtonensis zone / Pustula gracilis subzone of Tournaisian (Tn3) age.","none given, only strat column with no key.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"field collection",,,,,,,,,,"2005-01-24 14:04:12","2005-01-25 09:04:13"
