taxon_name	phylum	class	feeding
Newsomella	Mollusca	Bivalvia	1
Ornithopecten	Mollusca	Bivalvia	1
Oxypteria	Mollusca	Bivalvia	1
Pachymytilus	Mollusca	Bivalvia	1
Pachyperna	Mollusca	Bivalvia	1
Palaeocardia	Mollusca	Bivalvia	1
Palaeopinna	Mollusca	Bivalvia	1
Paraucellina	Mollusca	Bivalvia	1
Pectinula	Mollusca	Bivalvia	1
Pergamidia	Mollusca	Bivalvia	1
Pseudavicula	Mollusca	Bivalvia	1
Pseudoheligmus	Mollusca	Bivalvia	1
Pseudopachymytilus	Mollusca	Bivalvia	1
Regalilima	Mollusca	Bivalvia	1
Reubenia	Mollusca	Bivalvia	1
Semuridia	Mollusca	Bivalvia	1
Septihoernesia	Mollusca	Bivalvia	1
Sergipia	Mollusca	Bivalvia	1
Stefaninia	Mollusca	Bivalvia	1
Stefaniniella	Mollusca	Bivalvia	1
Ventalium	Mollusca	Bivalvia	1
Vulsellina	Mollusca	Bivalvia	1
Orthonota	Mollusca	Bivalvia	1
Cultellus	Mollusca	Bivalvia	1
Ensiculus	Mollusca	Bivalvia	1
Ensis	Mollusca	Bivalvia	1
Leptosolen	Mollusca	Bivalvia	1
Senis	Mollusca	Bivalvia	1
Siliqua (Neomachaera)	Mollusca	Bivalvia	1
Siliqua (Poortenia)	Mollusca	Bivalvia	1
Siliqua	Mollusca	Bivalvia	1
Solen (Ensisolen)	Mollusca	Bivalvia	1
Solen (Ensisolen)	Mollusca	Bivalvia	1
Solen (Solen)	Mollusca	Bivalvia	1
Solen (Solen)	Mollusca	Bivalvia	1
Solen	Mollusca	Bivalvia	1
Ensisolen	Mollusca	Bivalvia	1
Plectosolen	Mollusca	Bivalvia	1
Eosolen	Mollusca	Bivalvia	1
Solena	Mollusca	Bivalvia	1
Burmesia	Mollusca	Bivalvia	1
Cleidothaerus	Mollusca	Bivalvia	1
Hunkydora	Mollusca	Bivalvia	1
Myadora	Mollusca	Bivalvia	1
Myochama	Mollusca	Bivalvia	1
Cochlodesma	Mollusca	Bivalvia	1
Periploma (Cricoploma)	Mollusca	Bivalvia	1
Periploma (Septentrioploma)	Mollusca	Bivalvia	1
Periploma	Mollusca	Bivalvia	1
Aelga	Mollusca	Bivalvia	1
Phragmorisma	Mollusca	Bivalvia	1
Thracia (Cetothrax)	Mollusca	Bivalvia	
Thracia (Cyathodonta)	Mollusca	Bivalvia	1
Thracia (Eximiothracia)	Mollusca	Bivalvia	
Thracia (Homoedesma)	Mollusca	Bivalvia	
Thracia (Homoeodesma)	Mollusca	Bivalvia	
Thracia (Odoncineta)	Mollusca	Bivalvia	
Thracia (Odoncineta)	Mollusca	Bivalvia	
Thracia	Mollusca	Bivalvia	1
Cyathodonta	Mollusca	Bivalvia	1
Thracidentula	Mollusca	Bivalvia	
Jaworskiella	Mollusca	Bivalvia	1
Laevitrigonia (Eselaevitrigonia)	Mollusca	Bivalvia	1
Laevitrigonia (Laevitrigonia)	Mollusca	Bivalvia	1
Laevitrigonia (Malagasitrigonia)	Mollusca	Bivalvia	
Laevitrigonia	Mollusca	Bivalvia	1
Apiotrigonia (Apiotrigonia)	Mollusca	Bivalvia	1
Apiotrigonia	Mollusca	Bivalvia	1
Pterotrigonia (Pterotrigonia)	Mollusca	Bivalvia	1
Pterotrigonia (Scabrotrigonia)	Mollusca	Bivalvia	
Pterotrigonia	Mollusca	Bivalvia	1
Myophorella (Myophorella)	Mollusca	Bivalvia	1
Myophorella	Mollusca	Bivalvia	1
Vaugonia (Orthotrigonia)	Mollusca	Bivalvia	1
Vaugonia (Vaugonia)	Mollusca	Bivalvia	1
Vaugonia	Mollusca	Bivalvia	1
Pseudocardinia	Mollusca	Bivalvia	1
Elegantinia	Mollusca	Bivalvia	1
Eoschizodus	Mollusca	Bivalvia	1
Gruenewaldia	Mollusca	Bivalvia	1
Myophoria (Costatoria)	Mollusca	Bivalvia	1
Myophoria	Mollusca	Bivalvia	1
Neoschizodus	Mollusca	Bivalvia	1
Praegonia	Mollusca	Bivalvia	1
Prosogyrotrigonia	Mollusca	Bivalvia	1
Scaphellina	Mollusca	Bivalvia	1
Eoastarte	Mollusca	Bivalvia	1
Kaibabella	Mollusca	Bivalvia	1
Schizodus	Mollusca	Bivalvia	1
Ibotrigonia	Mollusca	Bivalvia	1
Linotrigonia (Linotrigonia)	Mollusca	Bivalvia	1
Linotrigonia (Oistotrigonia)	Mollusca	Bivalvia	
Linotrigonia	Mollusca	Bivalvia	1
Maoritrigonia	Mollusca	Bivalvia	1
Microtrigonia	Mollusca	Bivalvia	1
Minetrigonia	Mollusca	Bivalvia	1
Myophorigonia	Mollusca	Bivalvia	1
Neotrigonia	Mollusca	Bivalvia	1
Nipponitrigonia	Mollusca	Bivalvia	1
Pacitrigonia	Mollusca	Bivalvia	1
Psilotrigonia	Mollusca	Bivalvia	1
Rutitrigonia	Mollusca	Bivalvia	1
Scaphotrigonia	Mollusca	Bivalvia	1
Steinmanella (Litschkovitrigonia)	Mollusca	Bivalvia	1
Steinmanella (Steinmanella)	Mollusca	Bivalvia	1
Steinmanella	Mollusca	Bivalvia	1
Trigonia (Frenguelliella)	Mollusca	Bivalvia	1
Trigonia (Kumatrigonia)	Mollusca	Bivalvia	
Trigonia (Pleurotrigonia)	Mollusca	Bivalvia	1
Trigonia (Trigonia)	Mollusca	Bivalvia	1
Trigonia	Mollusca	Bivalvia	1
Nippononaia	Mollusca	Bivalvia	1
Trigonioides	Mollusca	Bivalvia	1
Cardinioides	Mollusca	Bivalvia	1
Unionites	Mollusca	Bivalvia	1
Actinotrigonia	Mollusca	Bivalvia	1
Asiatotrigonia	Mollusca	Bivalvia	1
Austrotrigonia	Mollusca	Bivalvia	1
Buchotrigonia (Buchotrigonia)	Mollusca	Bivalvia	1
Buchotrigonia (Syrotrigonia)	Mollusca	Bivalvia	1
Buchotrigonia	Mollusca	Bivalvia	1
Climacotrigonia	Mollusca	Bivalvia	1
Eotrigonia	Mollusca	Bivalvia	1
Heminajas	Mollusca	Bivalvia	1
Heterotrigonia	Mollusca	Bivalvia	1
Indotrigonia	Mollusca	Bivalvia	1
Iotrigonia	Mollusca	Bivalvia	1
Korobkovitrigonia	Mollusca	Bivalvia	1
Liotrigonia	Mollusca	Bivalvia	1
Megatrigonia	Mollusca	Bivalvia	1
Mesotrigonia	Mollusca	Bivalvia	1
Nototrigonia (Callitrigonia)	Mollusca	Bivalvia	1
Nototrigonia (Nototrigonia)	Mollusca	Bivalvia	1
Nototrigonia	Mollusca	Bivalvia	1
Opisthotrigonia	Mollusca	Bivalvia	1
Prorotrigonia	Mollusca	Bivalvia	1
Quoiecchia	Mollusca	Bivalvia	1
Rhenania	Mollusca	Bivalvia	1
Sainschandia	Mollusca	Bivalvia	1
Sphenotrigonia	Mollusca	Bivalvia	1
Toechomya	Mollusca	Bivalvia	1
Yaadia (Leptotrigonia)	Mollusca	Bivalvia	1
Yaadia (Quadratotrigonia)	Mollusca	Bivalvia	1
Yaadia (Yaadia)	Mollusca	Bivalvia	1
Yaadia	Mollusca	Bivalvia	1
Antediplodon	Mollusca	Bivalvia	
Callonaia	Mollusca	Bivalvia	
Castalia	Mollusca	Bivalvia	
Diplodon (Bulloideus)	Mollusca	Bivalvia	
Diplodon (Diplodon)	Mollusca	Bivalvia	1
Diplodon (Rhipidodonta)	Mollusca	Bivalvia	
Diplodon (Schleschiella)	Mollusca	Bivalvia	
Hyridella (Hyridella)	Mollusca	Bivalvia	
Hyridella (Lortiella)	Mollusca	Bivalvia	
Hyridella (Protohyridella)	Mollusca	Bivalvia	
Hyridella (Velesunio)	Mollusca	Bivalvia	
Anodontites (Anodontites)	Mollusca	Bivalvia	
Anodontites (Lamproscapha)	Mollusca	Bivalvia	
Anodontites (Ruganodontites)	Mollusca	Bivalvia	
Mycetopoda	Mollusca	Bivalvia	
Palaeopharus	Mollusca	Bivalvia	1
Acuticosta	Mollusca	Bivalvia	
Alasmidonta (Alasmidonta)	Mollusca	Bivalvia	
Alasmidonta (Bullella)	Mollusca	Bivalvia	
Alasmidonta (Decurambis)	Mollusca	Bivalvia	
Alasmidonta (Pegias)	Mollusca	Bivalvia	
Alasmidonta (Pressodonta)	Mollusca	Bivalvia	
Alasmidonta (Prolasmidonta)	Mollusca	Bivalvia	
Anodonta (Anodonta)	Mollusca	Bivalvia	1
Anodonta (Arnoldina)	Mollusca	Bivalvia	
Anodonta (Brachyanodon)	Mollusca	Bivalvia	
Anodonta (Gabillotia)	Mollusca	Bivalvia	
Anodonta (Haasiella)	Mollusca	Bivalvia	
Anodonta (Mesanodon)	Mollusca	Bivalvia	
Anodonta (Pyganodon)	Mollusca	Bivalvia	
Anodonta (Utterbackiana)	Mollusca	Bivalvia	
Cucumerunio	Mollusca	Bivalvia	
Cuneopsis	Mollusca	Bivalvia	1
Elongaria (Elongaria)	Mollusca	Bivalvia	
Elongaria (Nannonaia)	Mollusca	Bivalvia	
Lamprotula (Lamprotula)	Mollusca	Bivalvia	1
Lamprotula (Parunio)	Mollusca	Bivalvia	
Paranodonta	Mollusca	Bivalvia	1
Potomida (Cuneopsidea)	Mollusca	Bivalvia	
Potomida (Potomida)	Mollusca	Bivalvia	1
Pseudodon (Bineurus)	Mollusca	Bivalvia	
Pseudodon (Chrysopseudodon)	Mollusca	Bivalvia	
Pseudodon (Cosmopseudodon)	Mollusca	Bivalvia	
Pseudodon (Diplopseudodon)	Mollusca	Bivalvia	
Pseudodon (Indopseudodon)	Mollusca	Bivalvia	
Pseudodon (Monodontina)	Mollusca	Bivalvia	
Pseudodon (Nasus)	Mollusca	Bivalvia	
Pseudodon (Obovalis)	Mollusca	Bivalvia	
Pseudodon (Pseudodon)	Mollusca	Bivalvia	
Pseudodon (Trigonodon)	Mollusca	Bivalvia	
Rhabdotophorus	Mollusca	Bivalvia	
Shistodesmus	Mollusca	Bivalvia	1
Unio (Eolymnium)	Mollusca	Bivalvia	
Unio (Heterunio)	Mollusca	Bivalvia	
Unio (Sculptunio)	Mollusca	Bivalvia	
Unio (Tuberunio)	Mollusca	Bivalvia	
Unio (Unio)	Mollusca	Bivalvia	1
Neamnigenia	Mollusca	Bivalvia	
Trigonodus	Mollusca	Bivalvia	1
Actinodontophora	Mollusca	Bivalvia	
Pachycardia	Mollusca	Bivalvia	1
Protelliptio (Protelliptio)	Mollusca	Bivalvia	
Cosmogoniophorina (Cosmogoniophorina)	Mollusca	Bivalvia	1
Goniophorina (Goniophorina)	Mollusca	Bivalvia	1
Plagioptychus	Mollusca	Bivalvia	1
Chaperia	Mollusca	Bivalvia	1
Heterodiceras	Mollusca	Bivalvia	1
Prionaea	Mollusca	Bivalvia	1
Petalodontia	Mollusca	Bivalvia	1
Medeella (Fossulites)	Mollusca	Bivalvia	1
Medeella (Medeella)	Mollusca	Bivalvia	1
Matheronia (Matheronia)	Mollusca	Bivalvia	1
Matheronia (Monnieria)	Mollusca	Bivalvia	1
Megalodon (Megalodon)	Mollusca	Bivalvia	1
Megalodon (Neomegalodon)	Mollusca	Bivalvia	1
Pachyrisma (Durga)	Mollusca	Bivalvia	1
Pachyrisma (Pachymegalodon)	Mollusca	Bivalvia	1
Pachyrisma (Pachyrisma)	Mollusca	Bivalvia	1
Eufistulana	Mollusca	Bivalvia	1
Gastrochaena (Gastochaena)	Mollusca	Bivalvia	1
Gastrochaena (Spengleria)	Mollusca	Bivalvia	1
Gastrochaenopsis	Mollusca	Bivalvia	1
Kummelia	Mollusca	Bivalvia	1
Capistrocardia	Mollusca	Bivalvia	1
Cyrtodaria	Mollusca	Bivalvia	1
Hiatella (Hiatella)	Mollusca	Bivalvia	1
Hiatella (Pseudosaxicava)	Mollusca	Bivalvia	1
Panopea (Panomya)	Mollusca	Bivalvia	1
Panopea (Panopea)	Mollusca	Bivalvia	1
Roxoa	Mollusca	Bivalvia	1
Saxicavella	Mollusca	Bivalvia	1
Anapteris	Mollusca	Bivalvia	1
Caestocorbula (Caestocorbula)	Mollusca	Bivalvia	1
Caestocorbula (Parmicorbula)	Mollusca	Bivalvia	1
Coquandia	Mollusca	Bivalvia	1
Corbula (Anisocorbula)	Mollusca	Bivalvia	1
Corbula (Bathrocorbula)	Mollusca	Bivalvia	1
Corbula (Bicorbula)	Mollusca	Bivalvia	1
Corbula (Caryocorbula)	Mollusca	Bivalvia	1
Corbula (Corbula)	Mollusca	Bivalvia	1
Corbula (Cuneocorbula)	Mollusca	Bivalvia	1
Corbula (Cuspicorbula)	Mollusca	Bivalvia	1
Corbula (Eoursivivas)	Mollusca	Bivalvia	1
Corbula (Flexicorbula)	Mollusca	Bivalvia	1
Corbula (Hexacorbula)	Mollusca	Bivalvia	1
Corbula (Juliacorbula)	Mollusca	Bivalvia	1
Corbula (Nipponicorbula)	Mollusca	Bivalvia	1
Corbula (Notocorbula)	Mollusca	Bivalvia	1
Corbula (Pulsidis)	Mollusca	Bivalvia	1
Corbula (Serracorbula)	Mollusca	Bivalvia	1
Corbula (Solidicorbula)	Mollusca	Bivalvia	1
Corbula (Tenuicorbula)	Mollusca	Bivalvia	1
Corbula (Varicorbula)	Mollusca	Bivalvia	1
Corbula (Vokesula)	Mollusca	Bivalvia	1
Corbulamella	Mollusca	Bivalvia	1
Corbulomima	Mollusca	Bivalvia	1
Lentidium (Janschinella)	Mollusca	Bivalvia	1
Lentidium (Lentidium)	Mollusca	Bivalvia	1
Pachydon	Mollusca	Bivalvia	1
Panamicorbula	Mollusca	Bivalvia	1
Physoida	Mollusca	Bivalvia	1
Potamocorbula	Mollusca	Bivalvia	1
Tiza	Mollusca	Bivalvia	1
Ursirivus	Mollusca	Bivalvia	1
Erodona	Mollusca	Bivalvia	1
Cryptomya (Cryptomya)	Mollusca	Bivalvia	1
Cryptomya (Venatomya)	Mollusca	Bivalvia	1
Mya (Arenomya)	Mollusca	Bivalvia	1
Mya (Mya)	Mollusca	Bivalvia	1
Paramya	Mollusca	Bivalvia	1
Platyodon (Austroplatyodon)	Mollusca	Bivalvia	1
Platyodon (Platyodon)	Mollusca	Bivalvia	1
Sphenia	Mollusca	Bivalvia	1
Tugonia (Antiguamya)	Mollusca	Bivalvia	1
Tugonia (Tugonia)	Mollusca	Bivalvia	1
Tugonia (Tugoniopsis)	Mollusca	Bivalvia	1
Pleurodesma	Mollusca	Bivalvia	1
Amotapus	Mollusca	Bivalvia	1
Raetomya	Mollusca	Bivalvia	1
Grippina	Mollusca	Bivalvia	1
Spheniopsis	Mollusca	Bivalvia	1
Aspidopholas	Mollusca	Bivalvia	1
Barnea (Anchomasa)	Mollusca	Bivalvia	1
Barnea (Barnea)	Mollusca	Bivalvia	1
Chaceia	Mollusca	Bivalvia	1
Clavipholas	Mollusca	Bivalvia	1
Cyrtopleura (Cyrtopleura)	Mollusca	Bivalvia	1
Cyrtopleura (Scobinopholas)	Mollusca	Bivalvia	1
Diplothyra	Mollusca	Bivalvia	1
Eutylus	Mollusca	Bivalvia	1
Formosulu	Mollusca	Bivalvia	1
Goniochasma	Mollusca	Bivalvia	1
Heteropholas	Mollusca	Bivalvia	1
Jouannetia (Jouannetia)	Mollusca	Bivalvia	1
Jouannetia (Pholadopsis)	Mollusca	Bivalvia	1
Lignopholas	Mollusca	Bivalvia	1
Martesia (Martesia)	Mollusca	Bivalvia	1
Martesia (Particoma)	Mollusca	Bivalvia	1
Nettastomella	Mollusca	Bivalvia	1
Opertochasma	Mollusca	Bivalvia	1
Parapholas	Mollusca	Bivalvia	1
Penitella	Mollusca	Bivalvia	1
Pholadidea (Hatasia)	Mollusca	Bivalvia	1
Pholadidea (Pholadidea)	Mollusca	Bivalvia	1
Pholas (Monothyra)	Mollusca	Bivalvia	1
Pholas (Pholas)	Mollusca	Bivalvia	1
Pholas (Thovana)	Mollusca	Bivalvia	1
Ramsetia	Mollusca	Bivalvia	1
Talona	Mollusca	Bivalvia	1
Xylophaga	Mollusca	Bivalvia	1
Xylophagella	Mollusca	Bivalvia	1
Xylophomya	Mollusca	Bivalvia	1
Zirfaea	Mollusca	Bivalvia	1
Zirlona	Mollusca	Bivalvia	1
Bactronophorus	Mollusca	Bivalvia	1
Dicyathifer	Mollusca	Bivalvia	1
Eoteredo	Mollusca	Bivalvia	1
Kuphus	Mollusca	Bivalvia	1
Lyrodus	Mollusca	Bivalvia	1
Nausitora	Mollusca	Bivalvia	1
Neoteredo	Mollusca	Bivalvia	1
Nototeredo	Mollusca	Bivalvia	1
Psiloteredo	Mollusca	Bivalvia	1
Spathoteredo	Mollusca	Bivalvia	1
Terebrimya	Mollusca	Bivalvia	1
Teredinopsis	Mollusca	Bivalvia	1
Teredo (Coeloteredo)	Mollusca	Bivalvia	1
Teredo (Pingoteredo)	Mollusca	Bivalvia	1
Teredo (Teredo)	Mollusca	Bivalvia	4
Teredora	Mollusca	Bivalvia	1
Teredothyra	Mollusca	Bivalvia	1
Turnus	Mollusca	Bivalvia	1
Uperotus	Mollusca	Bivalvia	1
Zachia	Mollusca	Bivalvia	1
Netastoma	Mollusca	Bivalvia	1
Panomya	Mollusca	Bivalvia	1
Anisocardia (Anisocardia)	Mollusca	Bivalvia	1
Anisocardia (Antiquicyprina)	Mollusca	Bivalvia	1
Hartwellia (Hartwellia)	Mollusca	Bivalvia	1
Hartwellia (Tealbya)	Mollusca	Bivalvia	1
Isocyprina (Isocyprina)	Mollusca	Bivalvia	1
Pronoella (Gythemon)	Mollusca	Bivalvia	1
Pronoella (Pronoella)	Mollusca	Bivalvia	1
Bernardina	Mollusca	Bivalvia	
Halodakra	Mollusca	Bivalvia	
Pauliella	Mollusca	Bivalvia	
Warrana	Mollusca	Bivalvia	
Ptychomya (Ptychomya)	Mollusca	Bivalvia	1
Coralliophaga (Coralliophaga)	Mollusca	Bivalvia	1
Coralliophaga (Oryctomya)	Mollusca	Bivalvia	1
Isorropodon	Mollusca	Bivalvia	
Trapezium (Glossocardia)	Mollusca	Bivalvia	
Trapezium (Neotrapezium)	Mollusca	Bivalvia	
Trapezium (Trapezium)	Mollusca	Bivalvia	1
Acanthocardia (Acanthocardia)	Mollusca	Bivalvia	1
Acanthocardia (Incacardium)	Mollusca	Bivalvia	1
Acrosterigma (Acrosterigma)	Mollusca	Bivalvia	1
Cardium (Bucardium)	Mollusca	Bivalvia	1
Cardium (Cardium)	Mollusca	Bivalvia	1
Corculum	Mollusca	Bivalvia	1
Ctenocardia (Ctenocardia)	Mollusca	Bivalvia	1
Ctenocardia (Microfragum)	Mollusca	Bivalvia	1
Fragum (Fragum)	Mollusca	Bivalvia	1
Granocardium (Criocardium)	Mollusca	Bivalvia	1
Granocardium (Ethmocardium)	Mollusca	Bivalvia	1
Granocardium (Granocardium)	Mollusca	Bivalvia	1
Integricardium (Integricardium)	Mollusca	Bivalvia	1
Laevicardium (Fulvia)	Mollusca	Bivalvia	1
Laevicardium (Laevicardium)	Mollusca	Bivalvia	1
Nemocardium (Lyrocardium)	Mollusca	Bivalvia	1
Nemocardium (Nemocardium)	Mollusca	Bivalvia	1
Nemocardium (Pratulum)	Mollusca	Bivalvia	1
Protocardia (Protocardia)	Mollusca	Bivalvia	1
Trachycardium (Trachycardium)	Mollusca	Bivalvia	1
Trigoniocardia (Trigoniocardia)	Mollusca	Bivalvia	1
Vepricardium (Hedecardium)	Mollusca	Bivalvia	1
Vepricardium (Perucardia)	Mollusca	Bivalvia	1
Vepricardium (Vepricardium)	Mollusca	Bivalvia	1
Lahillia (Lahilleona)	Mollusca	Bivalvia	1
Lahillia (Lahillia)	Mollusca	Bivalvia	1
Adacna	Mollusca	Bivalvia	1
Lymnocardium (Lymnocardium)	Mollusca	Bivalvia	1
Monodacna	Mollusca	Bivalvia	1
Prsodacna (Prosodacna)	Mollusca	Bivalvia	1
Pseudocardita	Mollusca	Bivalvia	1
Goniocuna	Mollusca	Bivalvia	1
Beguina	Mollusca	Bivalvia	1
Cardiocardita (Bathycardita)	Mollusca	Bivalvia	
Cardiocardita (Cardiocardita)	Mollusca	Bivalvia	
Cardita (Cardita)	Mollusca	Bivalvia	
Carditamera (Carditamera)	Mollusca	Bivalvia	
Carditamera (Lazariella)	Mollusca	Bivalvia	
Carditella (Carditella)	Mollusca	Bivalvia	1
Cyclocardia (Cyclocardia)	Mollusca	Bivalvia	1
Cyclocardia (Vimentum)	Mollusca	Bivalvia	1
Glans (Centrocardita)	Mollusca	Bivalvia	
Glans (Glans)	Mollusca	Bivalvia	
Glyptoactis (Glyptoactis)	Mollusca	Bivalvia	
Lzumicardia	Mollusca	Bivalvia	
Miodomeris (Miodomeris)	Mollusca	Bivalvia	1
Myconcha (Myoconcha)	Mollusca	Bivalvia	1
Pleurodapsis	Mollusca	Bivalvia	
Pseudopermophorus	Mollusca	Bivalvia	1
Pteromeris (Pteromeris)	Mollusca	Bivalvia	
Thecalia	Mollusca	Bivalvia	
Venericardia (Leuroactis)	Mollusca	Bivalvia	
Venericardia (Venericardia)	Mollusca	Bivalvia	1
Venericardia (Venericor)	Mollusca	Bivalvia	1
Aenigmoconcha	Mollusca	Bivalvia	
Yavorskiella	Mollusca	Bivalvia	
Chama (Chama)	Mollusca	Bivalvia	1
Chlamydoconcha (Dall)	Mollusca	Bivalvia	
Batissa (Batissa)	Mollusca	Bivalvia	1
Batissa (Tetoria)	Mollusca	Bivalvia	1
Corbicula (Corbicula)	Mollusca	Bivalvia	1
Corbicula (Cyanocyclas)	Mollusca	Bivalvia	1
Corbicula (Donacopsis)	Mollusca	Bivalvia	1
Corbicula (Leptesthes)	Mollusca	Bivalvia	1
Corbicula (Loxoptychodon)	Mollusca	Bivalvia	1
Corbicula (Paracorbicula)	Mollusca	Bivalvia	1
Corbicula (Tellinocyclas)	Mollusca	Bivalvia	1
Eocallista (Eocallista)	Mollusca	Bivalvia	1
Polymesoda (Geloina)	Mollusca	Bivalvia	1
Polymesoda (Polymesoda)	Mollusca	Bivalvia	1
Byssanodonta	Mollusca	Bivalvia	1
Eupera	Mollusca	Bivalvia	1
Pisidium (Pisidium)	Mollusca	Bivalvia	1
Sphaerium (Sphaerium)	Mollusca	Bivalvia	1
Amphiaraus (Amphiaraus)	Mollusca	Bivalvia	1
Amphiaraus (Bruniastarte)	Mollusca	Bivalvia	1
Astart (Ashtarotha)	Mollusca	Bivalvia	1
Astart (Astart)	Mollusca	Bivalvia	1
Astart (Bythiamena)	Mollusca	Bivalvia	1
Astart (Digitariopsis)	Mollusca	Bivalvia	1
Astart (Grotriania)	Mollusca	Bivalvia	1
Astart (Isocrassina)	Mollusca	Bivalvia	1
Astart (Leckhamptonia)	Mollusca	Bivalvia	1
Astartemya (Astartemya)	Mollusca	Bivalvia	1
Astartemya (Freiastarte)	Mollusca	Bivalvia	1
Coelopis (Coelopis)	Mollusca	Bivalvia	1
Eriphyla (Dozyia)	Mollusca	Bivalvia	1
Gonilia (Gonilia)	Mollusca	Bivalvia	1
Goodallia (Ancliffia)	Mollusca	Bivalvia	1
Goodallia (Goodallia)	Mollusca	Bivalvia	1
Lirodiscus (Crustuloides)	Mollusca	Bivalvia	1
Lirodiscus (Lirodiscus)	Mollusca	Bivalvia	1
Matheria	Mollusca	Bivalvia	1
Neocrassina (Coelastarte)	Mollusca	Bivalvia	1
Neocrassina (Neocrassina)	Mollusca	Bivalvia	1
Nicaniella (Nicaniella)	Mollusca	Bivalvia	1
Nicaniella (Trautscholdia)	Mollusca	Bivalvia	1
Opis (Opis)	Mollusca	Bivalvia	1
Opis (Pachyopis)	Mollusca	Bivalvia	1
Opis (Trigonopis)	Mollusca	Bivalvia	1
Prosocoelus (Prosocoelus)	Mollusca	Bivalvia	1
Crassatella (Crassatella)	Mollusca	Bivalvia	1
Crassatella (Landinia)	Mollusca	Bivalvia	1
Crassatella (Pachythaerus)	Mollusca	Bivalvia	1
Crassatina (Chattonia)	Mollusca	Bivalvia	1
Crassatina (Crassatina)	Mollusca	Bivalvia	1
Eucrassatella (Eucrassatella)	Mollusca	Bivalvia	1
Eucrassatella (Hybolophus)	Mollusca	Bivalvia	1
Eucrassatella (Spissatella)	Mollusca	Bivalvia	1
Indocrassatella	Mollusca	Bivalvia	1
Remondia (Mediraon)	Mollusca	Bivalvia	1
Remondia (Remondia)	Mollusca	Bivalvia	1
Cyamiocardium	Mollusca	Bivalvia	1
Cyamium	Mollusca	Bivalvia	1
Dicranodesma	Mollusca	Bivalvia	1
Legrandina	Mollusca	Bivalvia	1
Lutetina	Mollusca	Bivalvia	1
Ptychocardia	Mollusca	Bivalvia	1
Reloncavia	Mollusca	Bivalvia	1
Arculus	Mollusca	Bivalvia	1
Calvitium	Mollusca	Bivalvia	1
Basterotia (Basterotella)	Mollusca	Bivalvia	1
Basterotia (Basterotia)	Mollusca	Bivalvia	1
Hitia	Mollusca	Bivalvia	1
Sportella (Sportella)	Mollusca	Bivalvia	1
Congeria	Mollusca	Bivalvia	1
Dreissena (Dreissena)	Mollusca	Bivalvia	1
Dreissena (Dreissenomya)	Mollusca	Bivalvia	1
Dreissena (Sinucongeria)	Mollusca	Bivalvia	1
Mytilopsis	Mollusca	Bivalvia	1
Eugaimardia	Mollusca	Bivalvia	
Glossus (Aralocardia)	Mollusca	Bivalvia	1
Glossus (Cytherocardia)	Mollusca	Bivalvia	1
Glossus (Glossus)	Mollusca	Bivalvia	1
Glossus (Meiocardia)	Mollusca	Bivalvia	1
Glossus (Miocardiella)	Mollusca	Bivalvia	1
Glossus (Miocardiopsis)	Mollusca	Bivalvia	1
Glossus (Sulcocardia)	Mollusca	Bivalvia	1
Vesicomya (Callogonia)	Mollusca	Bivalvia	1
Vesicomya (Veneriglossa)	Mollusca	Bivalvia	1
Vesicomya (Vesicomya)	Mollusca	Bivalvia	1
Vesicomya (Waisiuconcha)	Mollusca	Bivalvia	1
Erycina (Erycina)	Mollusca	Bivalvia	1
Myllita (Mylitta)	Mollusca	Bivalvia	1
Myllita (Zemyllita)	Mollusca	Bivalvia	1
Scacchia (Scacchia)	Mollusca	Bivalvia	1
Semierycina (Erycinopsis)	Mollusca	Bivalvia	1
Semierycina (Semierycina)	Mollusca	Bivalvia	1
Barclayia	Mollusca	Bivalvia	1
Cyamionema	Mollusca	Bivalvia	1
Cymatioa	Mollusca	Bivalvia	1
Ephippodonta (Ephippodonta)	Mollusca	Bivalvia	1
Ephippodonta (Ephippodontina)	Mollusca	Bivalvia	1
Ephippodonta (Ephippodontoana)	Mollusca	Bivalvia	1
Galeomma (Amphilepida)	Mollusca	Bivalvia	1
Galeomma (Galeomma)	Mollusca	Bivalvia	1
Galeommella	Mollusca	Bivalvia	1
Lactemiles	Mollusca	Bivalvia	1
Leiochasmea (Leiochasmea)	Mollusca	Bivalvia	1
Phlyctaenachlamys	Mollusca	Bivalvia	1
Thyreopsis	Mollusca	Bivalvia	1
Vasconiella (Vasconiella)	Mollusca	Bivalvia	1
Aligena (Aligena)	Mollusca	Bivalvia	1
Bornia (Bornia)	Mollusca	Bivalvia	1
Bornia (Lionelita)	Mollusca	Bivalvia	1
Diplodontina	Mollusca	Bivalvia	1
Marikellia	Mollusca	Bivalvia	1
Micropolia	Mollusca	Bivalvia	1
Pseudodokellya	Mollusca	Bivalvia	1
Pseudopythina	Mollusca	Bivalvia	1
Radobornia (Paraborniola)	Mollusca	Bivalvia	1
Radobornia (Radobornia)	Mollusca	Bivalvia	1
Scintillula	Mollusca	Bivalvia	1
Lepton (Divarikellia)	Mollusca	Bivalvia	1
Lepton (Lepton)	Mollusca	Bivalvia	1
Lepton (Planikellia)	Mollusca	Bivalvia	1
Platomysia	Mollusca	Bivalvia	1
Semeloidea (Temblornia)	Mollusca	Bivalvia	1
Barrimysia (Callomysia)	Mollusca	Bivalvia	1
Curvemysella	Mollusca	Bivalvia	1
Fastimysia	Mollusca	Bivalvia	1
