taxon_name	int_midpoint	taxon	sub	size
Linearia	69.05	Biv	Het	12.548
Linotrigonia	69.05	Biv	nonHet	12.53
Linter	69.05	Biv	nonHet	5.355
Liopistha	69.05	Biv	nonHet	25.7
Liostrea	69.05	Biv	nonHet	41.21428571
Liothyris	69.05	Biv	Het	45.775
Lithophaga	69.05	Biv	nonHet	147
Lopha	69.05	Biv	nonHet	110
Loripes	69.05	Biv	nonHet	12.95416667
Lucina	69.05	Biv	Het	54.7125
Lycettia	69.05	Biv	nonHet	33.32
Lyropecten	69.05	Biv	nonHet	187.2666667
Macrocallista	69.05	Biv	nonHet	188
Macrodonax	69.05	Biv	nonHet	157.96
Mactra	69.05	Biv	Het	126
Malletia	69.05	Biv	nonHet	62
Martesia	69.05	Biv	Het	45.23333333
Meekia	69.05	Biv	Het	39.93
Meiocardia	69.05	Biv	Het	60.8
Meleagrinella	69.05	Biv	nonHet	12.425
Meretrix	69.05	Biv	nonHet	138.9
Mesocallista	69.05	Biv	Het	37.25
Microtrigonia	69.05	Biv	nonHet	10.865
Milovanovicia	69.05	Biv	nonHet	60.67924528
Mimachlamys	69.05	Biv	nonHet	230
Miocardiopsis	69.05	Biv	Het	14.745
Mitrocaprina	69.05	Biv	nonHet	50.44
Modiolus	69.05	Biv	nonHet	213
Monopleura	69.05	Biv	nonHet	41.86
Mulinoides	69.05	Biv	nonHet	53.92
Musculus	69.05	Biv	nonHet	80
Mutiella	69.05	Biv	nonHet	22.16
Myoconcha	69.05	Biv	Het	43.85
Myrtea	69.05	Biv	Het	25.37142857
Mytilaster	69.05	Biv	nonHet	25
Mytilus	69.05	Biv	nonHet	258
Nanonavis	69.05	Biv	nonHet	29.275
Nayadina	69.05	Biv	nonHet	56.95714286
Neilo	69.05	Biv	nonHet	53
Neilonella	69.05	Biv	nonHet	16
Nemocardium	69.05	Biv	Het	81.5
Nemodon	69.05	Biv	nonHet	27.77
Nicaisolopha	69.05	Biv	nonHet	84.14285714
Nordenskjoeldia	69.05	Biv	nonHet	26.67333333
Notodonax	69.05	Biv	Het	42.7
Nucula	69.05	Biv	nonHet	28.1
Nuculana	69.05	Biv	nonHet	35.6
Nuculoidea	69.05	Biv	nonHet	30.34
Odontogryphaea	69.05	Biv	nonHet	68.08
Oistotrigonia	69.05	Biv	nonHet	42.1
Opertochasma	69.05	Biv	Het	13.00666667
Opis	69.05	Biv	Het	29.33
Opisoma	69.05	Biv	nonHet	90.8
Ostrea	69.05	Biv	nonHet	190
Oxytoma	69.05	Biv	nonHet	19.87
Pachymya	69.05	Biv	nonHet	216.1333333
Pacitrigonia	69.05	Biv	nonHet	57.36
Palaeomoera	69.05	Biv	nonHet	24.13
Panopea	69.05	Biv	Het	295
Paracaprinula	69.05	Biv	nonHet	232.15
Paraesa	69.05	Biv	nonHet	23.52
Parallelodon	69.05	Biv	nonHet	116.325
Paranomia	69.05	Biv	nonHet	46
Parmicorbula	69.05	Biv	Het	21.71333333
Parvamussium	69.05	Biv	nonHet	36
Pecten	69.05	Biv	nonHet	197.9
Periploma	69.05	Biv	nonHet	65.6
Periplomya	69.05	Biv	nonHet	44.18
Peruarca	69.05	Biv	nonHet	50.125
Perucardia	69.05	Biv	Het	53.64
Petkovicia	69.05	Biv	nonHet	71.89333333
Pettersia	69.05	Biv	nonHet	39.21
Pharella	69.05	Biv	nonHet	99.9
Phelopteria	69.05	Biv	nonHet	55.54
Pholadidea	69.05	Biv	Het	51.2
Pholadomya	69.05	Biv	nonHet	120
Pholas	69.05	Biv	Het	159
Phygraea	69.05	Biv	nonHet	66.42222222
Pinna	69.05	Biv	nonHet	1200
Placunopsis	69.05	Biv	nonHet	33.79
Plagiostoma	69.05	Biv	nonHet	78.65333333
Plectomya	69.05	Biv	nonHet	51.92
Pleurogrammatodon	69.05	Biv	nonHet	114.22
Pleuromya	69.05	Biv	nonHet	45.69
Plicacesta	69.05	Biv	nonHet	130
Plicatula	69.05	Biv	nonHet	52.1
Poromya	69.05	Biv	nonHet	64
Portlandia	69.05	Biv	nonHet	31
Postligata	69.05	Biv	nonHet	8.9775
Praebarrettia	69.05	Biv	nonHet	190.2333333
Praeradiolites	69.05	Biv	nonHet	91.4
Procardia	69.05	Biv	nonHet	57.58
Propeamussium	69.05	Biv	nonHet	89.8
Protocardia	69.05	Biv	Het	41.02
Pseudocucullaea	69.05	Biv	nonHet	26.26666667
Pseudoheligmus	69.05	Biv	nonHet	44.82
Pseudolimea	69.05	Biv	nonHet	18.24615385
Pseudoperna	69.05	Biv	nonHet	23.645
Pseudoptera	69.05	Biv	nonHet	68.34285714
Psilomya	69.05	Biv	nonHet	23.76
Pteria	69.05	Biv	nonHet	322
Pteromyrtea	69.05	Biv	Het	17.29090909
Pterotrigonia	69.05	Biv	nonHet	64.53
Pulvinites	69.05	Biv	nonHet	130
Pycnodonte	69.05	Biv	nonHet	138
Radiolitella	69.05	Biv	nonHet	23.89
Radiopecten	69.05	Biv	nonHet	53.18571429
Raeta	69.05	Biv	Het	130
Ramsetia	69.05	Biv	Het	28.71
Requienia	69.05	Biv	nonHet	94.5
Saccella	69.05	Biv	nonHet	43
Scabrotrigonia	69.05	Biv	nonHet	69.2
Scambula	69.05	Biv	nonHet	12.145
Senis	69.05	Biv	nonHet	22.10666667
Septifer	69.05	Biv	nonHet	63.8
Sita	69.05	Biv	nonHet	5.985
Solemya	69.05	Biv	nonHet	93
Solyma	69.05	Biv	nonHet	24.53
Spaniorinus	69.05	Biv	nonHet	8.363888889
Spondylus	69.05	Biv	nonHet	400
Spyridoceramus	69.05	Biv	nonHet	60.77
Stchepinskya	69.05	Biv	Het	10.38
Stirpulina	69.05	Biv	nonHet	76.98507463
Striarca	69.05	Biv	nonHet	20.27
Syncyclonema	69.05	Biv	nonHet	3.40625
Tancredia	69.05	Biv	Het	38.74
Tellina	69.05	Biv	Het	70.95714286
Tellinella	69.05	Biv	Het	60.12
Tellinimera	69.05	Biv	nonHet	15.515
Tellipiura	69.05	Biv	nonHet	23.42
Tenea	69.05	Biv	nonHet	22.77
Tenuipteria	69.05	Biv	nonHet	31.86
Teredo	69.05	Biv	Het	5.861666667
Thracia	69.05	Biv	nonHet	120
Thyasira	69.05	Biv	Het	16.21
Titanosarcolites	69.05	Biv	nonHet	120.6571429
Trachycardium	69.05	Biv	Het	95.3
Trigonarca	69.05	Biv	nonHet	86.2
Trigonia	69.05	Biv	nonHet	79.71428571
Trigonocallista	69.05	Biv	nonHet	74.16
Trinacria	69.05	Biv	nonHet	7.0825
Truncacila	69.05	Biv	nonHet	23
Turkostrea	69.05	Biv	nonHet	46.33
Uddenia	69.05	Biv	nonHet	8.044
Vaccinites	69.05	Biv	nonHet	56.09
Varicorbula	69.05	Biv	Het	15
Venericardia	69.05	Biv	Het	45.25
Venericor	69.05	Biv	Het	91.24
Veniella	69.05	Biv	nonHet	50.49
Venilicardia	69.05	Biv	nonHet	98.98
Verticordia	69.05	Biv	nonHet	36
Vetericardiella	69.05	Biv	nonHet	5.33
Vulsella	69.05	Biv	nonHet	121
Yaadia	69.05	Biv	nonHet	90.55714286
Yoldia	69.05	Biv	nonHet	60
Yoldiella	69.05	Biv	nonHet	18
Yvaniella	69.05	Biv	nonHet	65.88571429
Zorrita	69.05	Biv	Het	54.85555556
Acila	77.85	Biv	nonHet	50
Acutostrea	77.85	Biv	nonHet	77.78
Aenona	77.85	Biv	nonHet	17.29
Aequipecten	77.85	Biv	nonHet	101.3
Agerostrea	77.85	Biv	nonHet	45.77333333
Agriopleura	77.85	Biv	nonHet	50.74444444
Amphidonte	77.85	Biv	nonHet	64.42857143
Anatimya	77.85	Biv	nonHet	56.48571429
Anomia	77.85	Biv	nonHet	93
Aphrodina	77.85	Biv	Het	52.5
Apiotrigonia	77.85	Biv	nonHet	26.02
Arca	77.85	Biv	nonHet	128
Arcomytilus	77.85	Biv	nonHet	57.36
Arctica	77.85	Biv	nonHet	140
Astarte	77.85	Biv	nonHet	55
Astartemya	77.85	Biv	Het	36.28571429
Atreta	77.85	Biv	nonHet	13.265
Barbatia	77.85	Biv	nonHet	90
Barrettia	77.85	Biv	nonHet	202.6
Bellaxinaea	77.85	Biv	nonHet	49.3
Biradiolites	77.85	Biv	nonHet	50.57333333
Botula	77.85	Biv	nonHet	40
Bournonia	77.85	Biv	nonHet	115.975
Brachidontes	77.85	Biv	nonHet	70
Brachymeris	77.85	Biv	nonHet	12.80333333
Bucardiomya	77.85	Biv	nonHet	56.95714286
Caestocorbula	77.85	Biv	Het	31.33
Callista	77.85	Biv	Het	106.1
Calva	77.85	Biv	Het	36.07
Calyptogena	77.85	Biv	nonHet	250
Camptonectes	77.85	Biv	nonHet	38.14
Caprina	77.85	Biv	nonHet	396.4545455
Cardiomya	77.85	Biv	nonHet	40
Cardium	77.85	Biv	Het	140.6
Caryocorbula	77.85	Biv	nonHet	30.8
Cataceramus	77.85	Biv	nonHet	133.46
Chlamys	77.85	Biv	nonHet	140
Clisocolus	77.85	Biv	nonHet	24.70666667
Corbicula	77.85	Biv	Het	23.13
Corbula	77.85	Biv	Het	26.3
Crassatella	77.85	Biv	Het	102.36
Crassostrea	77.85	Biv	nonHet	450
Cremnoceramus	77.85	Biv	nonHet	77.01428571
Crenella	77.85	Biv	nonHet	10
Criocardium	77.85	Biv	Het	19.25
Ctenoides	77.85	Biv	nonHet	115.4
Cubitostrea	77.85	Biv	nonHet	44.3
Cucullaea	77.85	Biv	nonHet	136.5
Cuna	77.85	Biv	nonHet	81
Cuspidaria	77.85	Biv	nonHet	62.5
Cyclorisma	77.85	Biv	nonHet	71.12
Cymella	77.85	Biv	nonHet	27.78
Cyprimeria	77.85	Biv	nonHet	50.82
Dictyoptychus	77.85	Biv	nonHet	386.25
Dimyodon	77.85	Biv	nonHet	7.211764706
Diplodonta	77.85	Biv	Het	13.15333333
Dosiniopsis	77.85	Biv	nonHet	40.24
Dreissena	77.85	Biv	Het	50
Durania	77.85	Biv	nonHet	45.07142857
Eburneopecten	77.85	Biv	nonHet	16.035
Electroma	77.85	Biv	nonHet	77
Endocostea	77.85	Biv	nonHet	51.69
Entolium	77.85	Biv	nonHet	37.33
Eonavicula	77.85	Biv	nonHet	40.66923077
Eselaevitrigonia	77.85	Biv	nonHet	51.75
Etea	77.85	Biv	nonHet	31.62
Ethmocardium	77.85	Biv	Het	9.92
Eufistulana	77.85	Biv	Het	275
Exogyra	77.85	Biv	nonHet	86.25714286
Ezonuculana	77.85	Biv	nonHet	17.2
Fimbria	77.85	Biv	nonHet	133
Flemingostrea	77.85	Biv	nonHet	125.08
Flexicorbula	77.85	Biv	Het	12.43333333
Gastrochaena	77.85	Biv	nonHet	57
Gervillia	77.85	Biv	nonHet	67.74
Glossus	77.85	Biv	Het	100
Glycymeris	77.85	Biv	nonHet	115
Glycymerita	77.85	Biv	nonHet	57.02857143
Goniochasma	77.85	Biv	Het	10.475
Goniomya	77.85	Biv	nonHet	54.12
Gorjanovicia	77.85	Biv	nonHet	48.65714286
Granocardium	77.85	Biv	Het	39.73
Gryphaea	77.85	Biv	nonHet	50.16
Gryphaeostrea	77.85	Biv	nonHet	30.46
Hippurites	77.85	Biv	nonHet	39.23076923
Hyotissa	77.85	Biv	nonHet	271
Idonearca	77.85	Biv	nonHet	71.87142857
Incacardium	77.85	Biv	Het	33.41
Inoceramus	77.85	Biv	nonHet	129.04
Isognomon	77.85	Biv	nonHet	253.5
Izumia	77.85	Biv	nonHet	16.885
Juliacorbula	77.85	Biv	nonHet	19
Lamellinucula	77.85	Biv	nonHet	35
Lapeirousia	77.85	Biv	nonHet	175.2727273
Laternula	77.85	Biv	nonHet	90.7
Legumen	77.85	Biv	nonHet	45.78
Leptosolen	77.85	Biv	nonHet	48.9
Lima	77.85	Biv	nonHet	158
Limatula	77.85	Biv	nonHet	40.96
Limea	77.85	Biv	nonHet	5.3
Limopsis	77.85	Biv	nonHet	33.67
Linter	77.85	Biv	nonHet	5.355
Liopistha	77.85	Biv	nonHet	25.7
Liothyris	77.85	Biv	Het	45.775
Lithophaga	77.85	Biv	nonHet	147
Lopha	77.85	Biv	nonHet	110
Lucina	77.85	Biv	Het	54.7125
Lycettia	77.85	Biv	nonHet	33.32
Lyropecten	77.85	Biv	nonHet	187.2666667
Mactra	77.85	Biv	Het	126
Malletia	77.85	Biv	nonHet	62
Martesia	77.85	Biv	Het	45.23333333
Meretrix	77.85	Biv	nonHet	138.9
Mesocallista	77.85	Biv	Het	37.25
Mesosaccella	77.85	Biv	nonHet	19.555
Microtrigonia	77.85	Biv	nonHet	10.865
Mimachlamys	77.85	Biv	nonHet	230
Mitrocaprina	77.85	Biv	nonHet	50.44
Modiolus	77.85	Biv	nonHet	213
Monopleura	77.85	Biv	nonHet	41.86
Mya	77.85	Biv	Het	200
Myoconcha	77.85	Biv	Het	43.85
Myrtea	77.85	Biv	Het	25.37142857
Mytilus	77.85	Biv	nonHet	258
Nanonavis	77.85	Biv	nonHet	29.275
Neilo	77.85	Biv	nonHet	53
Nemocardium	77.85	Biv	Het	81.5
Nemodon	77.85	Biv	nonHet	27.77
Nucula	77.85	Biv	nonHet	28.1
Nuculana	77.85	Biv	nonHet	35.6
Oistotrigonia	77.85	Biv	nonHet	42.1
Opertochasma	77.85	Biv	Het	13.00666667
Opis	77.85	Biv	Het	29.33
Ostrea	77.85	Biv	nonHet	190
Oxytoma	77.85	Biv	nonHet	19.87
Pacitrigonia	77.85	Biv	nonHet	57.36
Palaeomoera	77.85	Biv	nonHet	24.13
Panopea	77.85	Biv	Het	295
Paracaprinula	77.85	Biv	nonHet	232.15
Parallelodon	77.85	Biv	nonHet	116.325
Paranomia	77.85	Biv	nonHet	46
Parmicorbula	77.85	Biv	Het	21.71333333
Parvamussium	77.85	Biv	nonHet	36
Pecten	77.85	Biv	nonHet	197.9
Periploma	77.85	Biv	nonHet	65.6
Periplomya	77.85	Biv	nonHet	44.18
Perna	77.85	Biv	nonHet	191
Perucardia	77.85	Biv	Het	53.64
Phaenodesmia	77.85	Biv	nonHet	25.1
Phelopteria	77.85	Biv	nonHet	55.54
Pholadidea	77.85	Biv	Het	51.2
Pholadomya	77.85	Biv	nonHet	120
Pholas	77.85	Biv	Het	159
Phygraea	77.85	Biv	nonHet	66.42222222
Pinna	77.85	Biv	nonHet	1200
Placunopsis	77.85	Biv	nonHet	33.79
Plagiostoma	77.85	Biv	nonHet	78.65333333
Pleurogrammatodon	77.85	Biv	nonHet	114.22
Plicatula	77.85	Biv	nonHet	52.1
Portlandia	77.85	Biv	nonHet	31
Postligata	77.85	Biv	nonHet	8.9775
Praebarrettia	77.85	Biv	nonHet	190.2333333
Praeradiolites	77.85	Biv	nonHet	91.4
Procardia	77.85	Biv	nonHet	57.58
Propeamussium	77.85	Biv	nonHet	89.8
Protelliptio	77.85	Biv	nonHet	53.225
Protocardia	77.85	Biv	Het	41.02
Psammobia	77.85	Biv	Het	85
Pseudolimea	77.85	Biv	nonHet	18.24615385
Pseudoperna	77.85	Biv	nonHet	23.645
Pseudoptera	77.85	Biv	nonHet	68.34285714
Pteria	77.85	Biv	nonHet	322
Pterotrigonia	77.85	Biv	nonHet	64.53
Pycnodonte	77.85	Biv	nonHet	138
Radiolitella	77.85	Biv	nonHet	23.89
Radiopecten	77.85	Biv	nonHet	53.18571429
Retroceramus	77.85	Biv	nonHet	113.2142857
Scabrotrigonia	77.85	Biv	nonHet	69.2
Scambula	77.85	Biv	nonHet	12.145
Solecurtus	77.85	Biv	nonHet	100
Solemya	77.85	Biv	nonHet	93
Solen	77.85	Biv	nonHet	184.8
Solyma	77.85	Biv	nonHet	24.53
Sphenoceramus	77.85	Biv	nonHet	281.9
Spondylus	77.85	Biv	nonHet	400
Striarca	77.85	Biv	nonHet	20.27
Syncyclonema	77.85	Biv	nonHet	3.40625
Tancredia	77.85	Biv	Het	38.74
Tellina	77.85	Biv	Het	70.95714286
Tellinimera	77.85	Biv	nonHet	15.515
Tenea	77.85	Biv	nonHet	22.77
Teredo	77.85	Biv	Het	5.861666667
Thracia	77.85	Biv	nonHet	120
Thyasira	77.85	Biv	Het	16.21
Titanosarcolites	77.85	Biv	nonHet	120.6571429
Trachycardium	77.85	Biv	Het	95.3
Trigonarca	77.85	Biv	nonHet	86.2
Trigonia	77.85	Biv	nonHet	79.71428571
Trigonocallista	77.85	Biv	nonHet	74.16
Trinacria	77.85	Biv	nonHet	7.0825
Truncacila	77.85	Biv	nonHet	23
Uddenia	77.85	Biv	nonHet	8.044
Unio	77.85	Biv	nonHet	81.8
Vaccinites	77.85	Biv	nonHet	56.09
Venericardia	77.85	Biv	Het	45.25
Veniella	77.85	Biv	nonHet	50.49
Vetericardiella	77.85	Biv	nonHet	5.33
Vulsella	77.85	Biv	nonHet	121
Vultogryphaea	77.85	Biv	nonHet	114.8285714
Yoldia	77.85	Biv	nonHet	60
Yvaniella	77.85	Biv	nonHet	65.88571429
Acanthocardia	84.95	Biv	Het	102.5
Acesta	84.95	Biv	nonHet	185
Acila	84.95	Biv	nonHet	50
Aequipecten	84.95	Biv	nonHet	101.3
Agriopleura	84.95	Biv	nonHet	50.74444444
Amphidonte	84.95	Biv	nonHet	64.42857143
Anomia	84.95	Biv	nonHet	93
Anthonya	84.95	Biv	nonHet	44.54
Aphrodina	84.95	Biv	Het	52.5
Apiotrigonia	84.95	Biv	nonHet	26.02
Arca	84.95	Biv	nonHet	128
Arctica	84.95	Biv	nonHet	140
Barbatia	84.95	Biv	nonHet	90
Barrettia	84.95	Biv	nonHet	202.6
Batolites	84.95	Biv	nonHet	27.4
Bellaxinaea	84.95	Biv	nonHet	49.3
Biradiolites	84.95	Biv	nonHet	50.57333333
Bournonia	84.95	Biv	nonHet	115.975
Callista	84.95	Biv	Het	106.1
Camptonectes	84.95	Biv	nonHet	38.14
Caprina	84.95	Biv	nonHet	396.4545455
Cardium	84.95	Biv	Het	140.6
Caryocorbula	84.95	Biv	nonHet	30.8
Cataceramus	84.95	Biv	nonHet	133.46
Chlamys	84.95	Biv	nonHet	140
Coralliochama	84.95	Biv	nonHet	217.3666667
Corbula	84.95	Biv	Het	26.3
Crassostrea	84.95	Biv	nonHet	450
Ctenoides	84.95	Biv	nonHet	115.4
Cucullaea	84.95	Biv	nonHet	136.5
Cyprimeria	84.95	Biv	nonHet	50.82
Durania	84.95	Biv	nonHet	45.07142857
Endocostea	84.95	Biv	nonHet	51.69
Entolium	84.95	Biv	nonHet	37.33
Erycina	84.95	Biv	Het	8.525
Etea	84.95	Biv	nonHet	31.62
Exogyra	84.95	Biv	nonHet	86.25714286
Ezonuculana	84.95	Biv	nonHet	17.2
Fimbria	84.95	Biv	nonHet	133
Flemingostrea	84.95	Biv	nonHet	125.08
Fossulites	84.95	Biv	Het	23.1
Gervillia	84.95	Biv	nonHet	67.74
Glycymeris	84.95	Biv	nonHet	115
Glycymerita	84.95	Biv	nonHet	57.02857143
Gorjanovicia	84.95	Biv	nonHet	48.65714286
Gryphaeostrea	84.95	Biv	nonHet	30.46
Heterotrigonia	84.95	Biv	nonHet	49.4
Hippurites	84.95	Biv	nonHet	39.23076923
Hyotissa	84.95	Biv	nonHet	271
Idonearca	84.95	Biv	nonHet	71.87142857
Inoceramus	84.95	Biv	nonHet	129.04
Isognomon	84.95	Biv	nonHet	253.5
Jupiteria	84.95	Biv	nonHet	17.5
Lapeirousia	84.95	Biv	nonHet	175.2727273
Legumen	84.95	Biv	nonHet	45.78
Leptosolen	84.95	Biv	nonHet	48.9
Lima	84.95	Biv	nonHet	158
Limatula	84.95	Biv	nonHet	40.96
Limea	84.95	Biv	nonHet	5.3
Liopistha	84.95	Biv	nonHet	25.7
Lithophaga	84.95	Biv	nonHet	147
Lopha	84.95	Biv	nonHet	110
Lucina	84.95	Biv	Het	54.7125
Lyropecten	84.95	Biv	nonHet	187.2666667
Medeella	84.95	Biv	Het	23.45555556
Mesosaccella	84.95	Biv	nonHet	19.555
Mimachlamys	84.95	Biv	nonHet	230
Mitrocaprina	84.95	Biv	nonHet	50.44
Modiolus	84.95	Biv	nonHet	213
Monopleura	84.95	Biv	nonHet	41.86
Mya	84.95	Biv	Het	200
Myrtea	84.95	Biv	Het	25.37142857
Mytiloides	84.95	Biv	nonHet	162.96
Nanonavis	84.95	Biv	nonHet	29.275
Nicaisolopha	84.95	Biv	nonHet	84.14285714
Nordenskjoeldia	84.95	Biv	nonHet	26.67333333
Nucula	84.95	Biv	nonHet	28.1
Nuculana	84.95	Biv	nonHet	35.6
Oistotrigonia	84.95	Biv	nonHet	42.1
Opis	84.95	Biv	Het	29.33
Ostrea	84.95	Biv	nonHet	190
Oxytoma	84.95	Biv	nonHet	19.87
Pacitrigonia	84.95	Biv	nonHet	57.36
Panopea	84.95	Biv	Het	295
Parallelodon	84.95	Biv	nonHet	116.325
Parvamussium	84.95	Biv	nonHet	36
Perna	84.95	Biv	nonHet	191
Phelopteria	84.95	Biv	nonHet	55.54
Pholadomya	84.95	Biv	nonHet	120
Phygraea	84.95	Biv	nonHet	66.42222222
Pinna	84.95	Biv	nonHet	1200
Plagiostoma	84.95	Biv	nonHet	78.65333333
Plicatula	84.95	Biv	nonHet	52.1
Praebarrettia	84.95	Biv	nonHet	190.2333333
Praeradiolites	84.95	Biv	nonHet	91.4
Propeamussium	84.95	Biv	nonHet	89.8
Protarca	84.95	Biv	nonHet	67.9
Pseudoperna	84.95	Biv	nonHet	23.645
Pseudoptera	84.95	Biv	nonHet	68.34285714
Pterotrigonia	84.95	Biv	nonHet	64.53
Pycnodonte	84.95	Biv	nonHet	138
Radiolitella	84.95	Biv	nonHet	23.89
Rhynchostreon	84.95	Biv	nonHet	83.41428571
Scabrotrigonia	84.95	Biv	nonHet	69.2
Solemya	84.95	Biv	nonHet	93
Sphenoceramus	84.95	Biv	nonHet	281.9
Spondylus	84.95	Biv	nonHet	400
Tellina	84.95	Biv	Het	70.95714286
Tenea	84.95	Biv	nonHet	22.77
Teredo	84.95	Biv	Het	5.861666667
Thracia	84.95	Biv	nonHet	120
Thyasira	84.95	Biv	Het	16.21
Trigonarca	84.95	Biv	nonHet	86.2
Trigonia	84.95	Biv	nonHet	79.71428571
Trigonocallista	84.95	Biv	nonHet	74.16
Truncacila	84.95	Biv	nonHet	23
Vaccinites	84.95	Biv	nonHet	56.09
Veniella	84.95	Biv	nonHet	50.49
Venus	84.95	Biv	Het	72
Vultogryphaea	84.95	Biv	nonHet	114.8285714
Yoldia	84.95	Biv	nonHet	60
Zenatia	84.95	Biv	Het	101
Anomia	88.05	Biv	nonHet	93
Aphrodina	88.05	Biv	Het	52.5
Apiotrigonia	88.05	Biv	nonHet	26.02
Arca	88.05	Biv	nonHet	128
Arctica	88.05	Biv	nonHet	140
Astarte	88.05	Biv	nonHet	55
Barrettia	88.05	Biv	nonHet	202.6
Bellaxinaea	88.05	Biv	nonHet	49.3
Biradiolites	88.05	Biv	nonHet	50.57333333
Brachidontes	88.05	Biv	nonHet	70
Callista	88.05	Biv	Het	106.1
Camptonectes	88.05	Biv	nonHet	38.14
Cardium	88.05	Biv	Het	140.6
Corbula	88.05	Biv	Het	26.3
Crassatella	88.05	Biv	Het	102.36
Cremnoceramus	88.05	Biv	nonHet	77.01428571
Cucullaea	88.05	Biv	nonHet	136.5
Didymotis	88.05	Biv	nonHet	60.67142857
Durania	88.05	Biv	nonHet	45.07142857
Entolium	88.05	Biv	nonHet	37.33
Exogyra	88.05	Biv	nonHet	86.25714286
Ezonuculana	88.05	Biv	nonHet	17.2
Fragum	88.05	Biv	Het	76
Glycymeris	88.05	Biv	nonHet	115
Glycymerita	88.05	Biv	nonHet	57.02857143
Goniomya	88.05	Biv	nonHet	54.12
Gryphaea	88.05	Biv	nonHet	50.16
Hippurites	88.05	Biv	nonHet	39.23076923
Idonearca	88.05	Biv	nonHet	71.87142857
Inoceramus	88.05	Biv	nonHet	129.04
Lima	88.05	Biv	nonHet	158
Limatula	88.05	Biv	nonHet	40.96
Limea	88.05	Biv	nonHet	5.3
Liopistha	88.05	Biv	nonHet	25.7
Lopha	88.05	Biv	nonHet	110
Loripes	88.05	Biv	nonHet	12.95416667
Lucina	88.05	Biv	Het	54.7125
Lyropecten	88.05	Biv	nonHet	187.2666667
Martesia	88.05	Biv	Het	45.23333333
Medeella	88.05	Biv	Het	23.45555556
Meekia	88.05	Biv	Het	39.93
Mesosaccella	88.05	Biv	nonHet	19.555
Modiolus	88.05	Biv	nonHet	213
Myrtea	88.05	Biv	Het	25.37142857
Mytiloides	88.05	Biv	nonHet	162.96
Mytilus	88.05	Biv	nonHet	258
Nanonavis	88.05	Biv	nonHet	29.275
Nicaisolopha	88.05	Biv	nonHet	84.14285714
Nucula	88.05	Biv	nonHet	28.1
Nuculana	88.05	Biv	nonHet	35.6
Oistotrigonia	88.05	Biv	nonHet	42.1
Opis	88.05	Biv	Het	29.33
Ostrea	88.05	Biv	nonHet	190
Oxytoma	88.05	Biv	nonHet	19.87
Parallelodon	88.05	Biv	nonHet	116.325
Parmicorbula	88.05	Biv	Het	21.71333333
Phelopteria	88.05	Biv	nonHet	55.54
Pholadomya	88.05	Biv	nonHet	120
Pinna	88.05	Biv	nonHet	1200
Plagiostoma	88.05	Biv	nonHet	78.65333333
Plicatula	88.05	Biv	nonHet	52.1
Praeradiolites	88.05	Biv	nonHet	91.4
Pseudocucullaea	88.05	Biv	nonHet	26.26666667
Pseudoperna	88.05	Biv	nonHet	23.645
Psilomya	88.05	Biv	nonHet	23.76
Pterotrigonia	88.05	Biv	nonHet	64.53
Pycnodonte	88.05	Biv	nonHet	138
Solemya	88.05	Biv	nonHet	93
Sphenoceramus	88.05	Biv	nonHet	281.9
Spondylus	88.05	Biv	nonHet	400
Tellina	88.05	Biv	Het	70.95714286
Teredo	88.05	Biv	Het	5.861666667
Thyasira	88.05	Biv	Het	16.21
Trigonarca	88.05	Biv	nonHet	86.2
Trigonia	88.05	Biv	nonHet	79.71428571
Trigonocallista	88.05	Biv	nonHet	74.16
Truncacila	88.05	Biv	nonHet	23
Vaccinites	88.05	Biv	nonHet	56.09
Veniella	88.05	Biv	nonHet	50.49
Yoldia	88.05	Biv	nonHet	60
Acila	91.55	Biv	nonHet	50
Aequipecten	91.55	Biv	nonHet	101.3
Agelasina	91.55	Biv	nonHet	104.5285714
Amphidonte	91.55	Biv	nonHet	64.42857143
Anatimya	91.55	Biv	nonHet	56.48571429
Anatina	91.55	Biv	nonHet	81.2
Anisocardia	91.55	Biv	Het	30.41428571
Anomia	91.55	Biv	nonHet	93
Anthonya	91.55	Biv	nonHet	44.54
Aphrodina	91.55	Biv	Het	52.5
Apiotrigonia	91.55	Biv	nonHet	26.02
Arca	91.55	Biv	nonHet	128
Arcopagia	91.55	Biv	Het	45.46
Arctica	91.55	Biv	nonHet	140
Astarte	91.55	Biv	nonHet	55
Atreta	91.55	Biv	nonHet	13.265
Aucellina	91.55	Biv	nonHet	26.63
Barbatia	91.55	Biv	nonHet	90
Biradiolites	91.55	Biv	nonHet	50.57333333
Bournonia	91.55	Biv	nonHet	115.975
Brachidontes	91.55	Biv	nonHet	70
Camptonectes	91.55	Biv	nonHet	38.14
Cardium	91.55	Biv	Het	140.6
Chlamys	91.55	Biv	nonHet	140
Clisocolus	91.55	Biv	nonHet	24.70666667
Corbula	91.55	Biv	Het	26.3
Costagyra	91.55	Biv	nonHet	176.75
Crassatella	91.55	Biv	Het	102.36
Crassostrea	91.55	Biv	nonHet	450
Cremnoceramus	91.55	Biv	nonHet	77.01428571
Crenella	91.55	Biv	nonHet	10
Cucullaea	91.55	Biv	nonHet	136.5
Curvostrea	91.55	Biv	nonHet	38.06
Cyclorisma	91.55	Biv	nonHet	71.12
Cyprimeria	91.55	Biv	nonHet	50.82
